id,anthropic/claude-3-opus-20240229_score,anthropic/claude-3-opus-20240229_pass_to_pass_pass_rate,anthropic/claude-3-opus-20240229_fail_to_pass_pass_rate,anthropic/claude-3-sonnet-20240229_score,anthropic/claude-3-sonnet-20240229_pass_to_pass_pass_rate,anthropic/claude-3-sonnet-20240229_fail_to_pass_pass_rate,anthropic/claude-3-5-sonnet-20240620_score,anthropic/claude-3-5-sonnet-20240620_pass_to_pass_pass_rate,anthropic/claude-3-5-sonnet-20240620_fail_to_pass_pass_rate,anthropic/claude-3-5-sonnet-20241022_score,anthropic/claude-3-5-sonnet-20241022_pass_to_pass_pass_rate,anthropic/claude-3-5-sonnet-20241022_fail_to_pass_pass_rate,openai/gpt4o-2024-08-06_score,openai/gpt4o-2024-08-06_pass_to_pass_pass_rate,openai/gpt4o-2024-08-06_fail_to_pass_pass_rate,openai/gpt-4o-mini-2024-07-18_score,openai/gpt-4o-mini-2024-07-18_pass_to_pass_pass_rate,openai/gpt-4o-mini-2024-07-18_fail_to_pass_pass_rate,openai/gpt-4-turbo-2024-04-09_score,openai/gpt-4-turbo-2024-04-09_pass_to_pass_pass_rate,openai/gpt-4-turbo-2024-04-09_fail_to_pass_pass_rate,difficulty,size_in_gb,environment
django__django-15561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.89,sweb.env.x86_64.934a137824256b612e9dc5:latest
django__django-15563,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.89,sweb.env.x86_64.934a137824256b612e9dc5:latest
django__django-15569,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<15 min fix,2.89,sweb.env.x86_64.934a137824256b612e9dc5:latest
django__django-15572,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.89,sweb.env.x86_64.934a137824256b612e9dc5:latest
django__django-15629,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1-4 hours,2.89,sweb.env.x86_64.934a137824256b612e9dc5:latest
django__django-15695,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,,0.0,1.0,,0.0,1.0,,15 min - 1 hour,2.89,sweb.env.x86_64.934a137824256b612e9dc5:latest
django__django-15731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15 min - 1 hour,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-15732,0.0,0.0,0.0,0.0,1.0,,0.0,0.992,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,15 min - 1 hour,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-15741,0.0,0.9625,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,<15 min fix,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-15814,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,15 min - 1 hour,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-15851,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.125,0.0,1.0,1.0,1.0,<15 min fix,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-15863,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7777777777777778,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8888888888888888,1.0,<15 min fix,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-15916,0.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,15 min - 1 hour,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-15930,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,<15 min fix,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-15957,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1-4 hours,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-15973,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-15987,0.0,0.9807692307692308,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9473684210526316,,0.0,1.0,,<15 min fix,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-16032,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,15 min - 1 hour,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-16082,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-16100,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9830508474576272,0.0,0.0,1.0,0.0,0.0,0.75,,0.0,0.0,0.0,0.0,0.0,0.0,<15 min fix,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-16116,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,<15 min fix,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-16136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-16139,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,<15 min fix,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-16145,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,<15 min fix,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-16255,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<15 min fix,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-16256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-16263,0.0,0.99,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6785714285714286,0.0,0.0,1.0,0.0,1-4 hours,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-16315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,15 min - 1 hour,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-16333,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<15 min fix,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-16429,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,<15 min fix,2.89,sweb.env.x86_64.a33dddf55cdff5d8e23374:latest
django__django-16454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.90625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16485,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.7777777777777778,,15 min - 1 hour,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16493,0.0,1.0,,0.0,1.0,,0.0,0.989010989010989,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,15 min - 1 hour,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15 min - 1 hour,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16560,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1-4 hours,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<15 min fix,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,<15 min fix,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16612,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15 min - 1 hour,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16631,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1-4 hours,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16642,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16661,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16662,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15 min - 1 hour,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16667,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9583333333333334,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16801,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,<15 min fix,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16819,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.131578947368421,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8421052631578947,0.0,0.0,0.8947368421052632,0.0,15 min - 1 hour,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16877,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,15 min - 1 hour,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16899,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16901,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16938,0.0,1.0,,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,15 min - 1 hour,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-16950,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-17029,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,<15 min fix,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-17084,0.0,1.0,,0.0,1.0,,0.0,0.9906542056074766,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,15 min - 1 hour,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-17087,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,<15 min fix,2.95,sweb.env.x86_64.c70909fdac4897d1c685df:latest
django__django-7530,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,15 min - 1 hour,2.87,sweb.env.x86_64.bb4dd302d828f85b7d4ca9:latest
django__django-9296,0.0,0.9444444444444444,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9444444444444444,0.0,<15 min fix,2.76,sweb.env.x86_64.a18371b03f944585b4f08c:latest
matplotlib__matplotlib-13989,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,3.71,sweb.env.x86_64.b66c16ee295a97f7d4910c:latest
matplotlib__matplotlib-14623,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,4.47,sweb.env.x86_64.ee3c29cc7c0614f5b6584c:latest
matplotlib__matplotlib-20488,0.0,0.990990990990991,0.0,0.0,0.990990990990991,0.0,0.0,0.990990990990991,0.0,0.0,0.990990990990991,0.0,0.0,0.990990990990991,0.0,0.0,0.990990990990991,0.0,0.0,0.990990990990991,0.0,15 min - 1 hour,4.91,sweb.env.x86_64.e958786629b532c32249d9:latest
matplotlib__matplotlib-20676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,<15 min fix,4.91,sweb.env.x86_64.e958786629b532c32249d9:latest
matplotlib__matplotlib-20826,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,4.91,sweb.env.x86_64.e958786629b532c32249d9:latest
matplotlib__matplotlib-20859,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,<15 min fix,4.91,sweb.env.x86_64.e958786629b532c32249d9:latest
matplotlib__matplotlib-21568,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,4.92,sweb.env.x86_64.e958786629b532c32249d9:latest
matplotlib__matplotlib-22719,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,<15 min fix,7.25,sweb.env.x86_64.7037e8c448a4b8ebfe9b13:latest
matplotlib__matplotlib-22865,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,15 min - 1 hour,7.24,sweb.env.x86_64.7037e8c448a4b8ebfe9b13:latest
matplotlib__matplotlib-22871,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9886363636363636,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,7.24,sweb.env.x86_64.7037e8c448a4b8ebfe9b13:latest
matplotlib__matplotlib-23299,0.0,0.9791666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,7.24,sweb.env.x86_64.7037e8c448a4b8ebfe9b13:latest
matplotlib__matplotlib-23314,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9930394431554525,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,7.24,sweb.env.x86_64.7037e8c448a4b8ebfe9b13:latest
matplotlib__matplotlib-23412,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9130434782608696,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,7.24,sweb.env.x86_64.7037e8c448a4b8ebfe9b13:latest
matplotlib__matplotlib-23476,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9134615384615384,0.0,<15 min fix,7.24,sweb.env.x86_64.7037e8c448a4b8ebfe9b13:latest
matplotlib__matplotlib-24026,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,7.32,sweb.env.x86_64.31244378a92e3bcce809ac:latest
matplotlib__matplotlib-24149,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.9908735332464146,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9960886571056062,0.0,<15 min fix,7.33,sweb.env.x86_64.31244378a92e3bcce809ac:latest
matplotlib__matplotlib-24177,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,7.33,sweb.env.x86_64.31244378a92e3bcce809ac:latest
matplotlib__matplotlib-24570,0.0,0.99250936329588,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,<15 min fix,7.33,sweb.env.x86_64.31244378a92e3bcce809ac:latest
matplotlib__matplotlib-24627,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,7.33,sweb.env.x86_64.31244378a92e3bcce809ac:latest
matplotlib__matplotlib-24637,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,7.33,sweb.env.x86_64.31244378a92e3bcce809ac:latest
matplotlib__matplotlib-24870,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15 min - 1 hour,7.33,sweb.env.x86_64.31244378a92e3bcce809ac:latest
matplotlib__matplotlib-24970,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.984189723320158,1.0,0.0,1.0,0.0,0.0,0.9881422924901184,0.0,15 min - 1 hour,7.33,sweb.env.x86_64.31244378a92e3bcce809ac:latest
matplotlib__matplotlib-25122,0.0,0.9676898222940228,0.0,0.0,0.9676898222940228,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<15 min fix,7.33,sweb.env.x86_64.31244378a92e3bcce809ac:latest
matplotlib__matplotlib-25287,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<15 min fix,7.46,sweb.env.x86_64.efa6065ed5bf204410fd53:latest
matplotlib__matplotlib-25311,0.0,1.0,0.0,0.0,0.9447513812154696,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,7.46,sweb.env.x86_64.efa6065ed5bf204410fd53:latest
matplotlib__matplotlib-25332,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,7.46,sweb.env.x86_64.efa6065ed5bf204410fd53:latest
matplotlib__matplotlib-25479,0.0,0.9961977186311788,0.0,0.0,0.0,0.0,0.0,0.9961977186311788,0.0,0.0,0.9961977186311788,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,7.46,sweb.env.x86_64.efa6065ed5bf204410fd53:latest
matplotlib__matplotlib-25775,0.0,0.9887640449438202,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,15 min - 1 hour,7.46,sweb.env.x86_64.efa6065ed5bf204410fd53:latest
matplotlib__matplotlib-25960,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9854014598540146,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,7.46,sweb.env.x86_64.efa6065ed5bf204410fd53:latest
matplotlib__matplotlib-26113,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,<15 min fix,7.46,sweb.env.x86_64.efa6065ed5bf204410fd53:latest
matplotlib__matplotlib-26208,0.0,0.998769987699877,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,<15 min fix,7.46,sweb.env.x86_64.efa6065ed5bf204410fd53:latest
matplotlib__matplotlib-26291,0.0,0.979591836734694,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,7.46,sweb.env.x86_64.efa6065ed5bf204410fd53:latest
matplotlib__matplotlib-26342,0.0,0.7037037037037037,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9753086419753086,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,7.46,sweb.env.x86_64.efa6065ed5bf204410fd53:latest
matplotlib__matplotlib-26466,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,7.46,sweb.env.x86_64.efa6065ed5bf204410fd53:latest
mwaskom__seaborn-3069,0.0,0.7446808510638298,0.0,0.0,1.0,0.0,0.0,0.9148936170212766,0.0,0.0,0.9148936170212766,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.92,sweb.env.x86_64.a0efca7a0fe6719dbf65c2:latest
mwaskom__seaborn-3187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15 min - 1 hour,2.93,sweb.env.x86_64.a0efca7a0fe6719dbf65c2:latest
pallets__flask-5014,0.0,0.9830508474576272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,<15 min fix,2.63,sweb.env.x86_64.5eaaa847da10fec7ef6772:latest
psf__requests-1142,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,<15 min fix,2.37,sweb.env.x86_64.1f92e6d7cef88badc4f744:latest
psf__requests-1724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<15 min fix,2.37,sweb.env.x86_64.1f92e6d7cef88badc4f744:latest
psf__requests-1766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,<15 min fix,2.37,sweb.env.x86_64.1f92e6d7cef88badc4f744:latest
psf__requests-1921,0.0,1.0,0.8333333333333334,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.9906542056074766,1.0,0.0,1.0,0.8333333333333334,0.0,1.0,0.8333333333333334,1.0,1.0,1.0,<15 min fix,2.37,sweb.env.x86_64.1f92e6d7cef88badc4f744:latest
psf__requests-2317,0.0,0.9924812030075189,1.0,0.0,1.0,0.875,0.0,1.0,0.875,0.0,1.0,0.875,1.0,1.0,1.0,0.0,0.6240601503759399,0.125,1.0,1.0,1.0,<15 min fix,2.37,sweb.env.x86_64.1f92e6d7cef88badc4f744:latest
